run_id,captured_date,name,website,youtube_count,youtube_raw,youtube_precision,youtube_status,youtube_source,x_count,x_raw,x_precision,x_status,x_source,linkedin_count,linkedin_raw,linkedin_precision,linkedin_status,linkedin_source,instagram_count,instagram_raw,instagram_precision,instagram_status,instagram_source,facebook_count,facebook_raw,facebook_precision,facebook_status,facebook_source,last_captured_at
2026-09-16_09-00-36-892,2026-09-16,Centre for Civil Society,https://ccs.in,,,,,,10205,10205,exact_public,collected,https://x.com/ccsindia,,,,,,,,,,,,,,,,2026-09-16T09:01:04.967Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Civil Society,https://ccs.in,8600,8.6K,rounded_public,collected,https://www.youtube.com/c/ccsindiatv,10205,10205,exact_public,collected,https://x.com/ccsindia,69954,"69,954",exact_public,collected,https://www.linkedin.com/company/ccsindia,10970,10970,exact_public,collected,https://www.instagram.com/ccsindia,146160,"146,160",exact_public,collected,https://www.facebook.com/ccsindia,2026-09-16T09:35:27.894Z
2026-09-16_09-00-36-892,2026-09-16,Centre for Development Studies,https://cds.edu,,,,,,837,837,exact_public,collected,https://x.com/CdsTrivandrum,,,,,,,,,,,,,,,,2026-09-16T09:01:06.850Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Development Studies,https://cds.edu,1200,1.2K,rounded_public,collected,https://www.youtube.com/cdskeral,837,837,exact_public,collected,https://x.com/CdsTrivandrum,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQF5e8lSmL1bwgAAAaCpkrQYnC2NyfjSkFYsPEnijGSaT-Pw6Eb5mH-AEVMERLmURAIdslmv-6a401LSPmVS5RjDZxRWb5XNXS-IsHzQcLs5rc7nmJjfZBWPadzW7qz2apdcDOQ=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fcds-centre-for-development-studies-a69046323,,,,,,,,,count_not_found,https://www.facebook.com/groups/161461153897391,2026-09-16T09:36:17.816Z
2026-09-16_09-00-36-892,2026-09-16,Centre for Gender and Politics,https://www.cgaps.org,,,,,,786,786,exact_public,collected,https://x.com/cgap_sa,,,,,,,,,,,,,,,,2026-09-16T09:01:08.789Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Gender and Politics,https://www.cgaps.org,64,64,exact_public,collected,https://www.youtube.com/@cgapsouthasia,786,786,exact_public,collected,https://x.com/cgap_sa,10944,"10,944",exact_public,collected,https://www.linkedin.com/company/cgap,837,837,exact_public,collected,https://www.instagram.com/cgapsouthasia,,,,,,2026-09-16T09:36:50.731Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Land Warfare Studies (CLAWS),https://www.claws.in,14400,14.4K,rounded_public,collected,https://www.youtube.com/channel/UCi8jLGp-l1_SIS7Oc1z4yRA,,,,,,15557,"15,557",exact_public,collected,https://www.linkedin.com/company/centre-for-land-warfare-studies-claws,,,,,,,,,,,2026-09-16T09:37:14.967Z
2026-09-16_09-00-36-892,2026-09-16,Centre for Policy Research,https://cprindia.org,,,,,,64389,64389,exact_public,collected,https://x.com/CPR_India,,,,,,,,,,,,,,,,2026-09-16T09:01:10.748Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Policy Research,https://cprindia.org,23200,23.2K,rounded_public,collected,https://www.youtube.com/channel/UCT0LvSYjYr2gmUDhx7Z3wtw,64389,64389,exact_public,collected,https://x.com/CPR_India,137599,"137,599",exact_public,collected,https://www.linkedin.com/company/centre-for-policy-research,20697,20697,exact_public,collected,https://www.instagram.com/cpr_india,17688,"17,688",exact_public,collected,https://www.facebook.com/CentreforPolicyResearch,2026-09-16T09:38:00.076Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Public Policy,https://www.iimb.ac.in/centres-of-excellence/cpp,,,,,,,,,,,1716,"1,716",exact_public,collected,https://www.linkedin.com/company/cpp-iimb,,,,,,,,,,,2026-09-16T09:38:13.904Z
2026-09-16_09-00-36-892,2026-09-16,Centre for Public Policy Research,https://www.cppr.in,,,,,,2775,2775,exact_public,collected,https://x.com/CPPRIndia,,,,,,,,,,,,,,,,2026-09-16T09:01:12.901Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Public Policy Research,https://www.cppr.in,2580,2.58K,rounded_public,collected,https://www.youtube.com/user/CPPRIndia,2774,2774,exact_public,collected,https://x.com/CPPRIndia,118990,"118,990",exact_public,collected,https://www.linkedin.com/company/cpprindia,2605,2605,exact_public,collected,https://www.instagram.com/cpprindia,11719,"11,719",exact_public,collected,https://www.facebook.com/cpprindia,2026-09-16T09:38:42.554Z
2026-09-16_09-00-36-892,2026-09-16,Centre for Social and Economic Progress,https://csep.org,,,,,,44157,44157,exact_public,collected,https://x.com/CSEP_Org,,,,,,,,,,,,,,,,2026-09-16T09:01:15.261Z
2026-09-16_09-25-17-709,2026-09-16,Centre for Social and Economic Progress,https://csep.org,10200,10.2K,rounded_public,collected,https://www.youtube.com/channel/UCB-HDsHu8v-7e_UvAJBW5OQ,44157,44157,exact_public,collected,https://x.com/CSEP_Org,87658,"87,658",exact_public,collected,https://www.linkedin.com/company/csep-org,,,,,,8253,"8,253",exact_public,collected,https://www.facebook.com/csepresearch,2026-09-16T09:39:10.533Z
2026-09-16_09-00-36-892,2026-09-16,"Centre for Study of Science, Technology and Policy",https://cstep.in,,,,,,4470,4470,exact_public,collected,https://x.com/CSTEP_India,,,,,,,,,,,,,,,,2026-09-16T09:01:17.481Z
2026-09-16_09-25-17-709,2026-09-16,"Centre for Study of Science, Technology and Policy",https://cstep.in,962,962,exact_public,collected,https://www.youtube.com/channel/UCROj7dD9PqkZj4My5En829A,4470,4470,exact_public,collected,https://x.com/CSTEP_India,27243,"27,243",exact_public,collected,https://www.linkedin.com/company/cstep,1186,1186,exact_public,collected,https://www.instagram.com/cstep_ind,,,,,,2026-09-16T09:39:39.000Z
2026-09-16_09-00-36-892,2026-09-16,Centre for the Study of Developing Societies,https://www.csds.in,,,,,,11595,11595,exact_public,collected,https://x.com/csdsdelhi,,,,,,,,,,,,,,,,2026-09-16T09:01:19.628Z
2026-09-16_09-25-17-709,2026-09-16,Centre for the Study of Developing Societies,https://www.csds.in,6760,6.76K,rounded_public,collected,https://www.youtube.com/csdsdelhi,11595,11595,exact_public,collected,https://x.com/csdsdelhi,,,,count_not_found,https://www.linkedin.com/in/csds-delhi-450319214,,,,,,12879,"12,879",exact_public,collected,https://www.facebook.com/csdsdelhi,2026-09-16T09:40:12.614Z
2026-09-16_09-00-36-892,2026-09-16,CEPA (Center for European Policy Analysis),https://cepa.org,,,,,,66773,66773,exact_public,collected,https://x.com/cepa,,,,,,,,,,,,,,,,2026-09-16T09:01:21.633Z
2026-09-16_09-25-17-709,2026-09-16,CEPA (Center for European Policy Analysis),https://cepa.org,4330,4.33K,rounded_public,collected,https://www.youtube.com/channel/UCiYaHwnU8S_pXYFDLM6RXGw,66774,66774,exact_public,collected,https://x.com/cepa,92721,"92,721",exact_public,collected,https://www.linkedin.com/company/center-for-european-policy-analysis,4207,4207,exact_public,collected,https://www.instagram.com/cepaorg,16027,"16,027",exact_public,collected,https://www.facebook.com/CenterforEuropeanPolicyAnalysis,2026-09-16T09:41:00.666Z
2026-09-16_09-00-36-892,2026-09-16,CEPR (Center for Economic and Policy Research),https://cepr.net,,,,,,48359,48359,exact_public,collected,https://x.com/ceprdc,,,,,,,,,,,,,,,,2026-09-16T09:01:23.979Z
2026-09-16_09-25-17-709,2026-09-16,CEPR (Center for Economic and Policy Research),https://cepr.net,5910,5.91K,rounded_public,collected,https://www.youtube.com/channel/UCQ5-7CUfHe7mZGR7alIOsxA,48359,48359,exact_public,collected,https://x.com/ceprdc,27645,"27,645",exact_public,collected,https://www.linkedin.com/company/center-for-economic-and-policy-research,1600,1600,exact_public,collected,https://www.instagram.com/ceprdc/,62771,"62,771",exact_public,collected,https://www.facebook.com/CEPRDC/,2026-09-16T09:41:39.252Z
2026-09-16_09-00-36-892,2026-09-16,CEPS (Centre for European Policy Studies),https://www.ceps.eu,,,,,,59069,59069,exact_public,collected,https://x.com/CEPS_thinktank,,,,,,,,,,,,,,,,2026-09-16T09:01:26.203Z
2026-09-16_09-25-17-709,2026-09-16,CEPS (Centre for European Policy Studies),https://www.ceps.eu,3000,3K,rounded_public,collected,https://www.youtube.com/channel/UCBX-oXE3mC8LGnrRIhCRI7A,59070,59070,exact_public,collected,https://x.com/CEPS_thinktank,95368,"95,368",exact_public,collected,https://www.linkedin.com/company/ceps,,,,,,,,,,,2026-09-16T09:42:06.805Z
2026-09-16_09-00-36-892,2026-09-16,CFR (Council on Foreign Relations),https://www.cfr.org,,,,,,578388,578388,exact_public,collected,https://x.com/CFR_org,,,,,,,,,,,,,,,,2026-09-16T09:01:28.406Z
2026-09-16_09-25-17-709,2026-09-16,CFR (Council on Foreign Relations),https://www.cfr.org,342000,342K,rounded_public,collected,https://www.youtube.com/cfr,578390,578390,exact_public,collected,https://x.com/CFR_org,432402,"432,402",exact_public,collected,https://www.linkedin.com/company/council-on-foreign-relations,168265,168265,exact_public,collected,https://www.instagram.com/cfr_org,499794,"499,794",exact_public,collected,https://www.facebook.com/councilonforeignrelations,2026-09-16T09:42:36.553Z
2026-09-16_09-00-36-892,2026-09-16,Chatham House,https://www.chathamhouse.org,,,,,,313560,313560,exact_public,collected,https://x.com/ChathamHouse,,,,,,,,,,,,,,,,2026-09-16T09:01:30.333Z
2026-09-16_09-25-17-709,2026-09-16,Chatham House,https://www.chathamhouse.org,101000,101K,rounded_public,collected,https://www.youtube.com/user/ChathamHouse10,313560,313560,exact_public,collected,https://x.com/ChathamHouse,,,,count_not_found,https://www.linkedin.com/login/?session_redirect=%2Fcompany%2F473772,137227,137227,exact_public,collected,https://www.instagram.com/chathamhouse_org,166541,"166,541",exact_public,collected,https://www.facebook.com/ChathamHouse,2026-09-16T09:43:27.892Z
2026-09-16_09-00-36-892,2026-09-16,Chennai Centre for China Studies,https://www.c3sindia.org,,,,,,,,,count_not_found,https://x.com/c3schennai,,,,,,,,,,,,,,,,2026-09-16T09:01:32.550Z
2026-09-16_09-25-17-709,2026-09-16,Chennai Centre for China Studies,https://www.c3sindia.org,668,668,exact_public,collected,https://www.youtube.com/channel/UCGD84-2OKUfrbkOHqssBstw,,,,count_not_found,https://x.com/c3schennai,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQGfdrADLCT-AwAAAaCpmkmAn56Ezpju52mLGhZdZhg5BLqlgo8bFAYtxortAwOq1muHpza5HbF4H7pZeIjtoPY0RvL6SwLRpXjScQyZrcez9MnSxNZIdOp9kQE2d2xfk4sSyJ0=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fc3s-chennai-centre-for-china-studies-9aa224171,,,,count_not_found,https://www.instagram.com/c3s.10,1384,"1,384",exact_public,collected,https://www.facebook.com/c3sindia,2026-09-16T09:44:48.036Z
2026-09-16_09-00-36-892,2026-09-16,Climate Policy Initiative,https://www.climatepolicyinitiative.org,,,,,,13804,13804,exact_public,collected,https://x.com/climatepolicy,,,,,,,,,,,,,,,,2026-09-16T09:01:42.356Z
2026-09-16_09-25-17-709,2026-09-16,Climate Policy Initiative,https://www.climatepolicyinitiative.org,1870,1.87K,rounded_public,collected,https://www.youtube.com/channel/UCE8V0iDgBU8mreZdBegVCcA,13804,13804,exact_public,collected,https://x.com/climatepolicy,,,,count_not_found,https://www.linkedin.com/authwall?trk=bf&trkInfo=AQH5kzJESmYVKAAAAaCpm0OA9yzUOLAjUgdYcnf0XSYRcIyz76SN7Za2hcrTeOapzswI2eYGd5hewQcQDwJfvIdj_g179Yd6AUNWNIDoKPjDf9mIFlFgva6Zc9X-KlSFK4y4Bsc=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2F1647140,2279,2279,exact_public,collected,https://www.instagram.com/climate.policy/,,,,,,2026-09-16T09:45:39.024Z
2026-09-16_09-00-36-892,2026-09-16,"Council on Energy, Environment and Water",https://www.ceew.in,,,,,,18140,18140,exact_public,collected,https://x.com/CEEWIndia,,,,,,,,,,,,,,,,2026-09-16T09:01:45.028Z
2026-09-16_09-25-17-709,2026-09-16,"Council on Energy, Environment and Water",https://www.ceew.in,3700,3.7K,rounded_public,collected,https://www.youtube.com/channel/UCNF-vGnm1jdA_jhrIpk84Tg,18140,18140,exact_public,collected,https://x.com/CEEWIndia,156386,"156,386",exact_public,collected,https://www.linkedin.com/company/council-on-energy-environment-and-water,9349,9349,exact_public,collected,https://www.instagram.com/ceewindia/,4364,"4,364",exact_public,collected,https://www.facebook.com/CEEWIndia/,2026-09-16T09:46:18.495Z
2026-09-16_09-00-36-892,2026-09-16,CSIS (Center for Strategic and International Studies),https://www.csis.org,,,,,,437889,437889,exact_public,collected,https://x.com/csis,,,,,,,,,,,,,,,,2026-09-16T09:01:47.477Z
2026-09-16_09-25-17-709,2026-09-16,CSIS (Center for Strategic and International Studies),https://www.csis.org,405000,405K,rounded_public,collected,https://www.youtube.com/user/csisdc,437889,437889,exact_public,collected,https://x.com/csis,394528,"394,528",exact_public,collected,https://www.linkedin.com/company/csis,147728,147728,exact_public,collected,https://www.instagram.com/csis,551827,"551,827",exact_public,collected,https://www.facebook.com/CSIS.org,2026-09-16T09:46:59.382Z
2026-09-16_09-00-36-892,2026-09-16,CUTS International,https://cuts-international.org,,,,,,154,154,exact_public,collected,https://x.com/CUTS_Inter,,,,,,,,,,,,,,,,2026-09-16T09:01:49.509Z
2026-09-16_09-25-17-709,2026-09-16,CUTS International,https://cuts-international.org,1110,1.11K,rounded_public,collected,https://www.youtube.com/channel/UCMAhUM4KWSlLdT45TnuXSXg,154,154,exact_public,collected,https://x.com/CUTS_Inter,7445,"7,445",exact_public,collected,https://www.linkedin.com/company/cuts-international,167,167,exact_public,collected,https://www.instagram.com/cutsint,1427,"1,427",exact_public,collected,https://www.facebook.com/cutsjaipur,2026-09-16T09:47:38.510Z
2026-09-16_09-00-36-892,2026-09-16,Delhi Policy Group,https://www.delhipolicygroup.org,,,,,,5312,5312,exact_public,collected,https://x.com/DPG_ORG,,,,,,,,,,,,,,,,2026-09-16T09:01:51.355Z
2026-09-16_09-25-17-709,2026-09-16,Delhi Policy Group,https://www.delhipolicygroup.org,211,211,exact_public,collected,https://www.youtube.com/@dpg_org,5312,5312,exact_public,collected,https://x.com/DPG_ORG,3390,"3,390",exact_public,collected,https://www.linkedin.com/company/delhi-policy-group,851,851,exact_public,collected,https://www.instagram.com/dpg_org,5790,"5,790",exact_public,collected,https://www.facebook.com/DelhiPolicyGroup,2026-09-16T09:48:46.111Z
2026-09-16_09-00-36-892,2026-09-16,Development Alternatives,https://www.devalt.org,,,,,,1477,1477,exact_public,collected,https://x.com/DAperspectives,,,,,,,,,,,,,,,,2026-09-16T09:01:53.328Z
2026-09-16_09-25-17-709,2026-09-16,Development Alternatives,https://www.devalt.org,10400,10.4K,rounded_public,collected,https://www.youtube.com/user/DevaltDelhi,1477,1477,exact_public,collected,https://x.com/DAperspectives,33073,"33,073",exact_public,collected,https://www.linkedin.com/company/development-alternatives,2591,2591,exact_public,collected,https://www.instagram.com/developmentalternatives,11350,"11,350",exact_public,collected,https://www.facebook.com/DevaltOfficial,2026-09-16T09:49:27.606Z
2026-09-16_09-25-17-709,2026-09-16,DIIS (Danish Institute for International Studies),https://www.diis.dk/en,1920,1.92K,rounded_public,collected,https://www.youtube.com/@DIISpublish,,,,,,24089,"24,089",exact_public,collected,https://www.linkedin.com/company/danish-institute-for-international-studies,,,,,,,,,,,2026-09-16T09:49:51.995Z
2026-09-16_09-25-17-709,2026-09-16,East Asia Institute,https://www.eai.or.kr/main/english/,,,,,,,,,,,1538,"1,538",exact_public,collected,https://www.linkedin.com/company/east-asia-institute,,,,,,,,,,,2026-09-16T09:49:53.382Z
2026-09-16_09-00-36-892,2026-09-16,ECFR,https://ecfr.eu,,,,,,107110,107110,exact_public,collected,https://x.com/ecfr,,,,,,,,,,,,,,,,2026-09-16T09:01:55.399Z
2026-09-16_09-25-17-709,2026-09-16,ECFR,https://ecfr.eu,5180,5.18K,rounded_public,collected,https://www.youtube.com/c/ECFRTV,107111,107111,exact_public,collected,https://x.com/ecfr,168709,"168,709",exact_public,collected,https://www.linkedin.com/company/european-council-on-foreign-relations,4234,4234,exact_public,collected,https://www.instagram.com/ecfr.eu,,,,,,2026-09-16T09:50:09.175Z
2026-09-16_09-00-36-892,2026-09-16,Foreign Policy Research Institute,https://www.fpri.org,,,,,,33969,33969,exact_public,collected,https://x.com/fpri,,,,,,,,,,,,,,,,2026-09-16T09:01:57.265Z
2026-09-16_09-25-17-709,2026-09-16,Foreign Policy Research Institute,https://www.fpri.org,46500,46.5K,rounded_public,collected,https://www.youtube.com/channel/UCYB1ercr0h50goIy2yEMvIA,33969,33969,exact_public,collected,https://x.com/fpri,61795,"61,795",exact_public,collected,https://www.linkedin.com/company/foreign-policy-research-institute,,,,,,225501,"225,501",exact_public,collected,https://www.facebook.com/FPRInews/,2026-09-16T09:50:37.268Z
2026-09-16_09-00-36-892,2026-09-16,Foundation for Defense of Democracies,https://www.fdd.org,,,,,,95197,95197,exact_public,collected,https://x.com/fdd,,,,,,,,,,,,,,,,2026-09-16T09:01:59.567Z
2026-09-16_09-25-17-709,2026-09-16,Foundation for Defense of Democracies,https://www.fdd.org,51900,51.9K,rounded_public,collected,https://www.youtube.com/c/FoundationforDefenseofDemocracies-FDD,95199,95199,exact_public,collected,https://x.com/fdd,18402,"18,402",exact_public,collected,https://www.linkedin.com/company/foundation-for-defense-of-democracies,11174,11174,exact_public,collected,https://www.instagram.com/fdd_org,21674,"21,674",exact_public,collected,https://www.facebook.com/followFDD,2026-09-16T09:51:18.468Z
2026-09-16_09-00-36-892,2026-09-16,Gateway House: Indian Council on Global Relations,https://www.gatewayhouse.in,,,,,,10221,10221,exact_public,collected,https://x.com/gatewayhouseind,,,,,,,,,,,,,,,,2026-09-16T09:02:01.913Z
2026-09-16_09-25-17-709,2026-09-16,Gateway House: Indian Council on Global Relations,https://www.gatewayhouse.in,5130,5.13K,rounded_public,collected,https://www.youtube.com/channel/UCRIjNjS_T48odMrxTylxIxg,10222,10222,exact_public,collected,https://x.com/gatewayhouseind,16768,"16,768",exact_public,collected,https://www.linkedin.com/company/gateway-house-indian-council-of-global-relations,1423,1423,exact_public,collected,https://www.instagram.com/gatewayhouse.in/,,,,,,2026-09-16T09:51:47.529Z
2026-09-16_08-14-02-215,2026-09-16,Google,https://www.google.com,,,,,,31896054,31896054,,collected,https://x.com/Google,,,,,,,,,,,,,,,,2026-09-16T08:14:04.236Z
2026-09-16_08-14-11-966,2026-09-16,Google,https://www.google.com,14600000,14.6M,,collected,https://www.youtube.com/@Google,31896055,31896055,,collected,https://x.com/Google,42375961,"42,375,961",,collected,https://www.linkedin.com/company/google,16000000,16M,,collected,https://www.instagram.com/google,36030713,"36,030,713",,collected,https://www.facebook.com/Google,2026-09-16T08:15:26.838Z
2026-09-16_08-25-12-206,2026-09-16,Google,https://www.google.com,14600000,14.6M,rounded_public,collected,https://www.youtube.com/@Google,,,,,,,,,,,,,,,,,,,,,2026-09-16T08:25:27.096Z
2026-09-16_08-25-44-650,2026-09-16,Google,https://www.google.com,,,,,,,,,,,,,,,,15743995,15743995,exact_public,collected,https://www.instagram.com/google,,,,,,2026-09-16T08:25:57.803Z
2026-09-16_08-33-18-167,2026-09-16,Google,https://www.google.com,,,,,,31896078,31896078,exact_public,collected,https://x.com/Google,,,,,,,,,,,,,,,,2026-09-16T08:33:20.556Z
2026-09-16_09-00-36-892,2026-09-16,Heritage Foundation,https://www.heritage.org,,,,,,769373,769373,exact_public,collected,https://x.com/heritage,,,,,,,,,,,,,,,,2026-09-16T09:02:04.106Z
2026-09-16_09-25-17-709,2026-09-16,Heritage Foundation,https://www.heritage.org,461000,461K,rounded_public,collected,https://www.youtube.com/user/HeritageFoundation,769378,769378,exact_public,collected,https://x.com/heritage,114697,"114,697",exact_public,collected,https://www.linkedin.com/company/the-heritage-foundation,345382,345382,exact_public,collected,https://www.instagram.com/heritagefoundation,2063919,"2,063,919",exact_public,collected,https://www.facebook.com/heritagefoundation,2026-09-16T09:52:27.419Z
2026-09-16_09-00-36-892,2026-09-16,Hoover Institution,https://www.hoover.org,,,,,,198274,198274,exact_public,collected,https://x.com/HooverInst,,,,,,,,,,,,,,,,2026-09-16T09:02:07.460Z
2026-09-16_09-25-17-709,2026-09-16,Hoover Institution,https://www.hoover.org,1210000,1.21M,rounded_public,collected,https://www.youtube.com/user/HooverInstitution,,,,failed,https://x.com/HooverInst,51572,"51,572",exact_public,collected,https://www.linkedin.com/company/hoover-institution-at-stanford-university,104069,104069,exact_public,collected,https://www.instagram.com/hooverinstitution,549038,"549,038",exact_public,collected,https://www.facebook.com/HooverInstStanford,2026-09-16T09:53:43.754Z
2026-09-16_09-00-36-892,2026-09-16,Hudson Institute,https://www.hudson.org,,,,,,127123,127123,exact_public,collected,https://x.com/hudsoninstitute,,,,,,,,,,,,,,,,2026-09-16T09:02:09.479Z
2026-09-16_09-25-17-709,2026-09-16,Hudson Institute,https://www.hudson.org,136000,136K,rounded_public,collected,https://www.youtube.com/user/hudsoninstitute,127126,127126,exact_public,collected,https://x.com/hudsoninstitute,31195,"31,195",exact_public,collected,https://www.linkedin.com/company/hudson-institute,13933,13933,exact_public,collected,https://www.instagram.com/hudsoninstitute,22300,"22,300",exact_public,collected,https://www.facebook.com/HudsonInstitute,2026-09-16T09:54:25.059Z
2026-09-16_09-00-36-892,2026-09-16,IAI (Istituto Affari Internazionali),https://www.iai.it/en,,,,,,30135,30135,exact_public,collected,https://x.com/IAIonline,,,,,,,,,,,,,,,,2026-09-16T09:02:11.641Z
2026-09-16_09-25-17-709,2026-09-16,IAI (Istituto Affari Internazionali),https://www.iai.it/en,2490,2.49K,rounded_public,collected,https://www.youtube.com/user/IAIChannel,30135,30135,exact_public,collected,https://x.com/IAIonline,73851,"73,851",exact_public,collected,https://www.linkedin.com/company/istituto-affari-internazionali,21994,21994,exact_public,collected,https://www.instagram.com/iai.insta,25407,"25,407",exact_public,collected,https://www.facebook.com/IAIonline,2026-09-16T09:55:04.799Z
2026-09-16_09-00-36-892,2026-09-16,Ifri (Institut français des relations internationales),https://www.ifri.org/en,,,,,,48230,48230,exact_public,collected,https://x.com/ifri_,,,,,,,,,,,,,,,,2026-09-16T09:02:13.902Z
2026-09-16_09-25-17-709,2026-09-16,Ifri (Institut français des relations internationales),https://www.ifri.org/en,22000,22K,rounded_public,collected,https://www.youtube.com/channel/UCpfLNjG97sWjGSKYiveWz3w,48230,48230,exact_public,collected,https://x.com/ifri_,106561,"106,561",exact_public,collected,https://www.linkedin.com/company/ifri,8070,8070,exact_public,collected,https://www.instagram.com/ifri_paris,108353,"108,353",exact_public,collected,https://www.facebook.com/IfriParis,2026-09-16T09:55:45.298Z
2026-09-16_09-00-36-892,2026-09-16,IISD (International Institute for Sustainable Development),https://www.iisd.org,,,,,,23873,23873,exact_public,collected,https://x.com/iisd_news,,,,,,,,,,,,,,,,2026-09-16T09:02:16.123Z
2026-09-16_09-25-17-709,2026-09-16,IISD (International Institute for Sustainable Development),https://www.iisd.org,6500,6.5K,rounded_public,collected,https://www.youtube.com/user/iisdvideo,23873,23873,exact_public,collected,https://x.com/iisd_news,271921,"271,921",exact_public,collected,https://www.linkedin.com/company/international-institute-for-sustainable-development,,,,,,,,,,,2026-09-16T09:56:12.215Z
2026-09-16_09-25-17-709,2026-09-16,IISS (International Institute for Strategic Studies),https://www.iiss.org,46300,46.3K,rounded_public,collected,https://www.youtube.com/channel/UCYygxNuTTlq2neh6Fu6rP4Q,,,,,,282607,"282,607",exact_public,collected,https://www.linkedin.com/company/international-institute-for-strategic-studies,,,,,,,,,,,2026-09-16T09:56:37.731Z
2026-09-16_09-00-36-892,2026-09-16,India Foundation,https://indiafoundation.in,,,,,,57248,57248,exact_public,collected,https://x.com/indfoundation,,,,,,,,,,,,,,,,2026-09-16T09:02:18.348Z
2026-09-16_09-25-17-709,2026-09-16,India Foundation,https://indiafoundation.in,32500,32.5K,rounded_public,collected,https://www.youtube.com/channel/UCoa562Q8QrgTAAyqNsx36oA,57247,57247,exact_public,collected,https://x.com/indfoundation,29341,"29,341",exact_public,collected,https://www.linkedin.com/company/india-foundation-delhi,59655,59655,exact_public,collected,https://www.instagram.com/indiafoundation,24004,"24,004",exact_public,collected,https://www.facebook.com/IndiaFoundation,2026-09-16T09:57:06.324Z
2026-09-16_09-00-36-892,2026-09-16,India Think Council,https://www.indiathink.org,,,,,,1334,1334,exact_public,collected,https://x.com/IndiathinkOrg,,,,,,,,,,,,,,,,2026-09-16T09:02:21.150Z
2026-09-16_09-25-17-709,2026-09-16,India Think Council,https://www.indiathink.org,1800,1.8K,rounded_public,collected,https://www.youtube.com/channel/UCA17X1xjY8MVFHwVyoNqYdg,1334,1334,exact_public,collected,https://x.com/IndiathinkOrg,811,811,exact_public,collected,https://www.linkedin.com/company/india-think-council,,,,,,3180,"3,180",exact_public,collected,https://www.facebook.com/IndiaThink,2026-09-16T09:57:35.525Z
2026-09-16_09-00-36-892,2026-09-16,Indian Council for Research on International Economic Relations,https://icrier.org,,,,,,6267,6267,exact_public,collected,https://x.com/icrier,,,,,,,,,,,,,,,,2026-09-16T09:02:23.789Z
2026-09-16_09-25-17-709,2026-09-16,Indian Council for Research on International Economic Relations,https://icrier.org,2940,2.94K,rounded_public,collected,https://www.youtube.com/channel/UCgiOH9iQULzxSsyIBnEjWrw,6267,6267,exact_public,collected,https://x.com/icrier,43448,"43,448",exact_public,collected,https://www.linkedin.com/company/icrier,4518,4518,exact_public,collected,https://www.instagram.com/icrier.res.in/,2511,"2,511",exact_public,collected,https://www.facebook.com/ICRIER/,2026-09-16T09:58:15.468Z
2026-09-16_09-00-36-892,2026-09-16,Indian Council of World Affairs,https://www.icwa.in,,,,,,20456,20456,exact_public,collected,https://x.com/ICWA_NewDelhi,,,,,,,,,,,,,,,,2026-09-16T09:02:26.131Z
2026-09-16_09-25-17-709,2026-09-16,Indian Council of World Affairs,https://www.icwa.in,4350,4.35K,rounded_public,collected,https://www.youtube.com/channel/UC0D1OMKLR5eVNIGJ01qKmXg,20456,20456,exact_public,collected,https://x.com/ICWA_NewDelhi,29484,"29,484",exact_public,collected,https://www.linkedin.com/company/indian-council-of-world-affairs1,,,,,,7165,"7,165",exact_public,collected,https://www.facebook.com/Sapru.House,2026-09-16T09:58:45.631Z
2026-09-16_09-00-36-892,2026-09-16,Indira Gandhi Institute of Development Research,https://www.igidr.ac.in,,,,,,4437,4437,exact_public,collected,https://x.com/Igidr_Mumbai,,,,,,,,,,,,,,,,2026-09-16T09:02:28.725Z
2026-09-16_09-25-17-709,2026-09-16,Indira Gandhi Institute of Development Research,https://www.igidr.ac.in,1560,1.56K,rounded_public,collected,https://www.youtube.com/user/igidrhelpdesk,4438,4438,exact_public,collected,https://x.com/Igidr_Mumbai,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFxw4fzTBcV3wAAAaCpqAUgOOLGq0Vua93jAGoyeg_DvowYGKBZQVC6SZ2NGreNnhQfqCyT2MEPhWyoyT2g5QVh-dMxcdEsRif8s1md7Z4F2hSURnzocVP8eaN1Pdt2CQVm1FE=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fschool%2F15095099,101,101,exact_public,collected,https://www.instagram.com/igidr_official,1894,"1,894",exact_public,collected,https://www.facebook.com/IGIDROfficial/,2026-09-16T09:59:47.567Z
2026-09-16_09-00-36-892,2026-09-16,Institute for the Study of War,https://www.understandingwar.org,,,,,,1422149,1422149,exact_public,collected,https://x.com/thestudyofwar,,,,,,,,,,,,,,,,2026-09-16T09:02:31.555Z
